-3.160411029286080420e-01,-3.509421956922134100e-01,7.936687570663665259e-01,-4.928937763232762448e-01
-1.266408517794167521e-01,3.260666349703260636e-01,6.290834196214848406e-01,-1.207907579684159571e-01
-1.603535066595553893e-01,-4.978529993494862360e-01,1.088160724227230869e+00,-2.411899337193940340e+00
-5.099738112581045923e-01,1.366433246769776844e+00,-1.072102449355873510e+00,-1.737211159253087667e+00
1.539217435665977129e+00,-1.456191038499422552e-01,-8.939556666112897787e-01,-1.364393012241561287e+00
-2.056830789051218300e-01,-1.109693761538415924e+00,-2.811288183852712619e-01,-4.392309208065228732e-01
2.621845105706313905e+00,-2.425840459325287135e+00,1.257622002743726541e-01,2.623480121830801703e+00
-1.185904322997436644e+00,1.251290633360808424e-01,-5.048247431921624173e-01,-3.875540002835451553e-02
-6.709288354617346517e-01,7.068022969000706257e-02,1.272597549948606410e+00,-2.249083660042216604e+00
-8.370147316844160912e-01,9.344188769748507095e-02,3.976807463277953758e-02,-2.297821281948187744e-01
1.918545570220123953e+00,4.475185348809289643e-01,-1.340857347762103080e+00,-2.987794536917445232e-01
-5.367569953197837140e-01,-1.729547715087211557e-01,4.624272209858413807e-01,6.862507366523376007e-01
9.827879371563623678e-01,6.150446013973387416e-01,-2.716927434391316898e-01,-9.179392572449209808e-01
3.185835198014203007e-01,1.183630296737860632e-01,4.762333772158809375e-01,1.048491820195987190e+00
1.466976609476102755e-01,-6.011722411671348992e-02,5.465812886716879537e-02,9.556477668879266307e-01
-6.041461752896903903e-02,-4.492192598362878542e-01,1.662992341268203722e+00,7.797719392650094283e-01
8.564340946057178439e-01,6.069241809040802904e-01,1.184202910106195716e+00,1.115090303991554288e+00
7.977193822953955182e-01,-7.060745691820984327e-01,1.165628301870361927e+00,-4.577528213147216696e-01
2.547202842487846564e+00,-2.046342617071697401e+00,2.056233492346314362e-01,8.949109777149752976e-01
5.604859399668213893e-01,-4.540026388507424349e-01,5.239592551028744438e-01,5.754126377491234345e-01
-1.128675479612407662e-01,1.758197234549991439e+00,-7.228033697501068389e-01,-8.817727587651996712e-01
-7.769715602345010907e-01,-7.137585710838905140e-01,-4.315375706203979922e-01,1.282979351993713601e+00
3.363169651076919342e-01,1.076112740250079636e+00,3.809715734268079995e-02,1.592359580097768568e-02
1.701859796513027323e+00,5.092457351084833661e-01,-1.467979960388287042e+00,1.436268111939681402e+00
9.056906041896497506e-01,1.794696350622588810e+00,-1.759696848359601828e+00,-3.076894621234199656e-02
3.353640308493457955e-01,6.116438048608315858e-01,1.172202708435532426e+00,1.379258393391223914e+00
